MTU,Area,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
2021-12-05 23:00:00,,144.0,,,2313.0,0.0,0.0,,,0.0,0.0,1018.75,2031.5,78.75,,,22.0,0.0,0.0,100.0,,428.0
2021-12-06 00:00:00,,136.0,,,2511.75,0.0,0.0,,,0.0,0.0,844.75,2008.25,76.25,,,22.0,0.0,0.0,100.0,,611.0
2021-12-06 01:00:00,,136.0,,,2306.75,0.0,0.0,,,0.0,0.0,1346.0,1990.25,71.75,,,22.0,0.0,0.0,100.0,,748.0
2021-12-06 02:00:00,,136.0,,,2216.0,0.0,0.0,,,0.0,0.0,1505.0,1996.0,61.5,,,22.0,0.0,0.0,100.0,,876.0
2021-12-06 03:00:00,,136.0,,,2379.75,0.0,0.0,,,0.0,0.0,1472.5,1959.0,71.25,,,22.0,0.0,0.0,100.0,,1124.0
2021-12-06 04:00:00,,136.0,,,2637.25,0.0,0.0,,,0.0,0.0,1123.0,1919.5,67.0,,,22.0,0.0,0.0,100.0,,1265.0
2021-12-06 05:00:00,,136.0,,,2988.25,0.0,0.0,,,0.0,0.0,949.75,1908.75,120.5,,,22.0,0.0,0.0,100.0,,1225.0
2021-12-06 06:00:00,,136.0,,,3430.25,0.0,0.0,,,0.0,177.5,120.75,2020.75,215.25,,,22.0,0.0,0.0,100.0,,1158.0
2021-12-06 07:00:00,,136.0,,,3311.5,0.0,0.0,,,0.0,2196.0,0.0,2176.75,849.5,,,22.0,0.0,7.0,100.0,,1237.0
2021-12-06 08:00:00,,136.0,,,3365.25,0.0,0.0,,,0.0,2204.75,0.0,2191.75,989.5,,,22.0,0.0,33.0,100.0,,1294.0
2021-12-06 09:00:00,,136.0,,,3588.5,0.0,0.0,,,0.0,2135.5,0.0,2181.0,882.75,,,22.0,0.0,69.0,100.0,,1504.0
2021-12-06 10:00:00,,136.0,,,3743.0,0.0,0.0,,,0.0,1815.75,0.0,2192.75,743.0,,,22.0,0.0,111.0,100.0,,1451.0
2021-12-06 11:00:00,,136.0,,,3741.25,0.0,0.0,,,0.0,1670.75,0.0,2189.25,549.75,,,22.0,0.0,143.0,100.0,,1647.0
2021-12-06 12:00:00,,136.0,,,3751.75,0.0,0.0,,,0.0,1738.5,0.0,2107.5,408.5,,,22.0,0.0,153.0,100.0,,1744.0
2021-12-06 13:00:00,,136.0,,,3797.0,0.0,0.0,,,0.0,1393.75,0.0,2121.25,303.75,,,22.0,0.0,134.0,100.0,,1562.0
2021-12-06 14:00:00,,136.0,,,3827.75,0.0,0.0,,,0.0,1371.25,0.0,2136.0,335.0,,,22.0,0.0,87.0,100.0,,1283.0
2021-12-06 15:00:00,,136.0,,,3787.75,0.0,0.0,,,0.0,1583.25,0.0,2186.25,299.25,,,22.0,0.0,36.0,100.0,,1398.0
2021-12-06 16:00:00,,136.0,,,3748.0,0.0,0.0,,,0.0,2105.0,0.0,2225.0,336.0,,,22.0,0.0,1.0,100.0,,1585.0
2021-12-06 17:00:00,,136.0,,,3758.0,0.0,0.0,,,0.0,1873.5,0.0,2248.75,291.5,,,22.0,0.0,0.0,100.0,,1580.0
2021-12-06 18:00:00,,136.0,,,3766.75,0.0,0.0,,,0.0,1257.0,0.0,2201.75,286.25,,,22.0,0.0,0.0,100.0,,1361.0
2021-12-06 19:00:00,,136.0,,,3791.25,0.0,0.0,,,0.0,258.75,0.0,2155.5,185.25,,,22.0,0.0,0.0,100.0,,1084.0
2021-12-06 20:00:00,,136.0,,,3606.25,0.0,0.0,,,0.0,76.0,9.5,2150.0,112.5,,,22.0,0.0,0.0,100.0,,1118.0
2021-12-06 21:00:00,,136.0,,,3384.75,0.0,0.0,,,0.0,5.25,31.0,2088.5,53.0,,,22.0,0.0,0.0,100.0,,1231.0
2021-12-06 22:00:00,,136.0,,,3296.0,0.0,0.0,,,0.0,0.0,365.25,2003.0,91.25,,,22.0,0.0,0.0,100.0,,1103.0
2021-12-06 23:00:00,,136.0,,,3281.25,0.0,0.0,,,0.0,0.0,1216.0,1968.5,53.75,,,22.0,0.0,0.0,100.0,,892.0
2021-12-07 00:00:00,,129.0,,,2434.5,0.0,0.0,,,0.0,0.0,1088.5,1980.5,133.0,,,22.0,0.0,0.0,100.0,,625.0
2021-12-07 01:00:00,,134.0,,,2128.5,0.0,0.0,,,0.0,0.0,1221.75,1958.5,97.25,,,22.0,0.0,0.0,100.0,,665.0
2021-12-07 02:00:00,,139.0,,,2108.75,0.0,0.0,,,0.0,0.0,1460.5,1964.0,71.0,,,22.0,0.0,0.0,100.0,,748.0
2021-12-07 03:00:00,,140.0,,,2054.5,0.0,0.0,,,0.0,0.0,1435.5,1968.5,104.0,,,22.0,0.0,0.0,100.0,,696.0
2021-12-07 04:00:00,,140.0,,,2165.25,0.0,0.0,,,0.0,0.0,1426.0,1988.5,121.0,,,22.0,0.0,0.0,100.0,,463.0
2021-12-07 05:00:00,,140.0,,,2467.0,0.0,0.0,,,0.0,0.0,1074.0,2016.5,115.0,,,22.0,0.0,0.0,100.0,,460.0
2021-12-07 06:00:00,,140.0,,,2912.5,0.0,0.0,,,0.0,480.75,0.0,2024.75,183.0,,,22.0,0.0,0.0,100.0,,421.0
2021-12-07 07:00:00,,140.0,,,3113.0,0.0,0.0,,,0.0,743.5,0.0,2157.5,158.25,,,22.0,0.0,7.0,100.0,,363.0
2021-12-07 08:00:00,,140.0,,,3100.75,0.0,0.0,,,0.0,2697.0,0.0,2261.75,573.25,,,22.0,0.0,33.0,100.0,,292.0
2021-12-07 09:00:00,,140.0,,,3305.75,0.0,0.0,,,0.0,2251.25,0.0,2283.75,400.0,,,22.0,0.0,75.0,100.0,,372.0
2021-12-07 10:00:00,,140.0,,,3867.5,0.0,0.0,,,0.0,791.0,0.0,2252.75,239.75,,,22.0,0.0,116.0,100.0,,403.0
2021-12-07 11:00:00,,140.0,,,3926.0,0.0,0.0,,,0.0,209.0,0.0,2182.5,143.25,,,22.0,0.0,150.0,100.0,,376.0
2021-12-07 12:00:00,,140.0,,,3892.5,0.0,0.0,,,0.0,134.5,0.0,2116.5,74.75,,,22.0,0.0,155.0,100.0,,434.0
2021-12-07 13:00:00,,140.0,,,3851.75,0.0,0.0,,,0.0,206.75,0.0,2108.25,69.5,,,22.0,0.0,134.0,100.0,,442.0
2021-12-07 14:00:00,,140.0,,,3882.25,0.0,0.0,,,0.0,278.75,0.0,2108.75,103.75,,,22.0,0.0,86.0,100.0,,517.0
2021-12-07 15:00:00,,140.0,,,3679.25,0.0,0.0,,,0.0,992.75,0.0,2087.75,129.0,,,22.0,0.0,36.0,100.0,,501.0
2021-12-07 16:00:00,,140.0,,,3800.0,0.0,0.0,,,0.0,2032.75,0.0,2155.25,178.25,,,22.0,0.0,1.0,100.0,,529.0
2021-12-07 17:00:00,,140.0,,,3784.25,0.0,0.0,,,0.0,2302.5,0.0,2154.0,215.75,,,22.0,0.0,0.0,100.0,,510.0
2021-12-07 18:00:00,,140.0,,,3774.75,0.0,0.0,,,0.0,2002.5,0.0,2127.75,275.75,,,22.0,0.0,0.0,100.0,,462.0
2021-12-07 19:00:00,,140.0,,,3806.0,0.0,0.0,,,0.0,1120.5,0.0,2033.75,224.5,,,22.0,0.0,0.0,100.0,,358.0
2021-12-07 20:00:00,,140.0,,,3770.0,0.0,0.0,,,0.0,697.25,0.0,1974.75,178.5,,,22.0,0.0,0.0,100.0,,305.0
2021-12-07 21:00:00,,140.0,,,3643.75,0.0,0.0,,,0.0,47.25,10.25,1964.75,132.0,,,22.0,0.0,0.0,100.0,,247.0
2021-12-07 22:00:00,,140.0,,,3387.25,0.0,0.0,,,0.0,0.0,390.0,1971.75,162.5,,,22.0,0.0,0.0,100.0,,119.0
2021-12-07 23:00:00,,140.0,,,3195.25,0.0,0.0,,,0.0,0.0,1349.75,1976.75,120.75,,,22.0,0.0,0.0,100.0,,61.0
2021-12-08 00:00:00,,140.0,,,2571.25,0.0,0.0,,,0.0,0.0,1482.75,1968.5,82.5,,,22.0,0.0,0.0,100.0,,18.0
2021-12-08 01:00:00,,140.0,,,2125.25,0.0,0.0,,,0.0,0.0,1733.0,1945.5,78.5,,,22.0,0.0,0.0,100.0,,12.0
2021-12-08 02:00:00,,140.0,,,1825.75,0.0,0.0,,,0.0,0.0,1802.75,1949.0,72.25,,,22.0,0.0,0.0,100.0,,24.0
2021-12-08 03:00:00,,140.0,,,1750.0,0.0,0.0,,,0.0,0.0,1800.25,1969.0,74.5,,,22.0,0.0,0.0,100.0,,76.0
2021-12-08 04:00:00,,140.0,,,1822.5,0.0,0.0,,,0.0,0.0,1740.0,1944.5,94.5,,,22.0,0.0,0.0,100.0,,206.0
2021-12-08 05:00:00,,140.0,,,2359.5,0.0,0.0,,,0.0,0.0,1420.5,1869.75,82.5,,,22.0,0.0,0.0,100.0,,467.0
2021-12-08 06:00:00,,140.0,,,2699.0,0.0,0.0,,,0.0,70.25,40.0,1856.75,180.0,,,22.0,0.0,0.0,100.0,,670.0
2021-12-08 07:00:00,,140.0,,,2829.25,0.0,0.0,,,0.0,170.75,0.0,1917.25,122.25,,,22.0,0.0,6.0,100.0,,981.0
2021-12-08 08:00:00,,140.0,,,3009.5,0.0,0.0,,,0.0,570.5,0.0,1932.5,170.5,,,22.0,0.0,33.0,100.0,,1211.0
2021-12-08 09:00:00,,140.0,,,3012.25,0.0,0.0,,,0.0,641.5,0.0,1917.25,204.75,,,22.0,0.0,81.0,100.0,,1284.0
2021-12-08 10:00:00,,140.0,,,2883.0,0.0,0.0,,,0.0,310.25,0.0,1865.75,233.75,,,22.0,0.0,131.0,100.0,,1417.0
2021-12-08 11:00:00,,140.0,,,2742.75,0.0,0.0,,,0.0,315.5,0.0,1852.25,257.25,,,22.0,0.0,163.0,100.0,,1579.0
2021-12-08 12:00:00,,140.0,,,2722.75,0.0,0.0,,,0.0,412.0,0.0,1820.75,245.0,,,22.0,0.0,167.0,100.0,,1752.0
2021-12-08 13:00:00,,140.0,,,2828.5,0.0,0.0,,,0.0,398.75,0.0,1801.75,196.25,,,22.0,0.0,145.0,100.0,,1959.0
2021-12-08 14:00:00,,140.0,,,2773.75,0.0,0.0,,,0.0,451.5,0.0,1815.25,170.5,,,22.0,0.0,93.0,100.0,,2147.0
2021-12-08 15:00:00,,140.0,,,2742.5,0.0,0.0,,,0.0,525.0,0.0,1884.75,172.0,,,22.0,0.0,38.0,100.0,,2234.0
2021-12-08 16:00:00,,140.0,,,2743.5,0.0,0.0,,,0.0,1038.5,0.0,1991.75,270.75,,,22.0,0.0,1.0,100.0,,2309.0
2021-12-08 17:00:00,,140.0,,,2734.5,0.0,0.0,,,0.0,2133.5,0.0,1992.25,393.5,,,22.0,0.0,0.0,100.0,,2351.0
2021-12-08 18:00:00,,140.0,,,2775.5,0.0,0.0,,,0.0,1142.5,0.0,2040.75,288.75,,,22.0,0.0,0.0,100.0,,2385.0
2021-12-08 19:00:00,,140.0,,,2819.0,0.0,0.0,,,0.0,694.75,0.0,2033.0,165.5,,,22.0,0.0,0.0,100.0,,2294.0
2021-12-08 20:00:00,,140.0,,,2794.25,0.0,0.0,,,0.0,161.5,0.0,1888.0,108.0,,,22.0,0.0,0.0,100.0,,2299.0
2021-12-08 21:00:00,,140.0,,,2700.75,0.0,0.0,,,0.0,0.0,16.0,1784.25,117.0,,,22.0,0.0,0.0,100.0,,2049.0
2021-12-08 22:00:00,,140.0,,,2632.25,0.0,0.0,,,0.0,33.0,12.25,1789.75,233.0,,,22.0,0.0,0.0,100.0,,1704.0
2021-12-08 23:00:00,,140.0,,,2502.25,0.0,0.0,,,0.0,0.0,1140.75,1781.75,75.0,,,22.0,0.0,0.0,100.0,,1658.0
2021-12-09 00:00:00,,140.0,,,2313.75,0.0,0.0,,,0.0,0.0,1330.75,1791.5,56.75,,,22.0,0.0,0.0,100.0,,1677.0
2021-12-09 01:00:00,,140.0,,,1959.0,0.0,0.0,,,0.0,0.0,1267.75,1781.0,83.25,,,22.0,0.0,0.0,100.0,,1773.0
2021-12-09 02:00:00,,140.0,,,1883.25,0.0,0.0,,,0.0,0.0,1823.75,1761.75,98.75,,,22.0,0.0,0.0,100.0,,1707.0
2021-12-09 03:00:00,,140.0,,,1898.5,0.0,0.0,,,0.0,0.0,1732.25,1764.0,146.75,,,22.0,0.0,0.0,100.0,,1447.0
2021-12-09 04:00:00,,140.0,,,1932.25,0.0,0.0,,,0.0,0.0,1560.25,1751.0,153.25,,,22.0,0.0,0.0,100.0,,1237.0
2021-12-09 05:00:00,,140.0,,,2095.25,0.0,0.0,,,0.0,6.75,205.0,1722.5,173.5,,,22.0,0.0,0.0,100.0,,1072.0
2021-12-09 06:00:00,,140.0,,,2311.5,0.0,0.0,,,0.0,1008.5,0.0,1783.0,290.0,,,22.0,0.0,0.0,100.0,,877.0
2021-12-09 07:00:00,,140.0,,,2388.5,0.0,0.0,,,0.0,2413.25,0.0,1919.75,644.25,,,22.0,0.0,6.0,100.0,,497.0
2021-12-09 08:00:00,,140.0,,,2399.5,0.0,0.0,,,0.0,3022.5,0.0,2021.25,976.75,,,22.0,0.0,23.0,100.0,,361.0
2021-12-09 09:00:00,,140.0,,,2419.25,0.0,0.0,,,0.0,2923.5,0.0,2046.0,1101.5,,,22.0,0.0,31.0,100.0,,217.0
2021-12-09 10:00:00,,140.0,,,2428.75,0.0,0.0,,,0.0,2719.0,0.0,2019.5,1109.5,,,22.0,0.0,46.0,100.0,,317.0
2021-12-09 11:00:00,,140.0,,,2424.5,0.0,0.0,,,0.0,2601.5,0.0,2009.0,1094.5,,,22.0,0.0,64.0,100.0,,386.0
2021-12-09 12:00:00,,140.0,,,2415.5,0.0,0.0,,,0.0,2632.0,0.0,1996.75,1127.75,,,22.0,0.0,70.0,100.0,,218.0
2021-12-09 13:00:00,,140.0,,,2412.5,0.0,0.0,,,0.0,2666.5,0.0,1967.25,1166.5,,,22.0,0.0,63.0,100.0,,91.0
2021-12-09 14:00:00,,140.0,,,2420.0,0.0,0.0,,,0.0,2672.25,0.0,1949.0,1131.75,,,22.0,0.0,46.0,100.0,,68.0
2021-12-09 15:00:00,,140.0,,,2423.5,0.0,0.0,,,0.0,2625.75,0.0,1951.25,1132.75,,,22.0,0.0,30.0,100.0,,69.0
2021-12-09 16:00:00,,140.0,,,2434.25,0.0,0.0,,,0.0,2743.0,0.0,2098.25,1140.75,,,22.0,0.0,1.0,100.0,,220.0
2021-12-09 17:00:00,,140.0,,,2436.75,0.0,0.0,,,0.0,2816.25,0.0,2133.75,1085.5,,,22.0,0.0,0.0,100.0,,246.0
2021-12-09 18:00:00,,140.0,,,2441.25,0.0,0.0,,,0.0,2541.75,0.0,2192.5,1062.5,,,22.0,0.0,0.0,100.0,,471.0
2021-12-09 19:00:00,,140.0,,,2419.0,0.0,0.0,,,0.0,2168.5,0.0,2104.5,821.75,,,22.0,0.0,0.0,100.0,,526.0
2021-12-09 20:00:00,,140.0,,,2543.25,0.0,0.0,,,0.0,141.75,0.0,2101.0,299.5,,,22.0,0.0,0.0,100.0,,501.0
2021-12-09 21:00:00,,140.0,,,2340.5,0.0,0.0,,,0.0,124.25,0.0,2063.0,187.75,,,22.0,0.0,0.0,100.0,,483.0
2021-12-09 22:00:00,,140.0,,,2282.25,0.0,0.0,,,0.0,78.75,14.25,2018.5,170.5,,,22.0,0.0,0.0,100.0,,471.0
2021-12-09 23:00:00,,140.0,,,2429.5,0.0,0.0,,,0.0,0.0,914.0,1993.0,100.25,,,22.0,0.0,0.0,100.0,,496.0
2021-12-10 00:00:00,,140.0,,,2395.25,0.0,0.0,,,0.0,0.0,1822.5,1984.0,108.75,,,22.0,0.0,0.0,100.0,,319.0
2021-12-10 01:00:00,,137.0,,,2381.25,0.0,0.0,,,0.0,0.0,1772.5,1938.75,132.0,,,22.0,0.0,0.0,100.0,,183.0
2021-12-10 02:00:00,,136.0,,,2067.5,0.0,0.0,,,0.0,0.0,1809.5,1928.0,79.5,,,22.0,0.0,0.0,100.0,,185.0
2021-12-10 03:00:00,,136.0,,,2136.75,0.0,0.0,,,0.0,0.0,1664.5,1899.5,95.75,,,22.0,0.0,0.0,100.0,,193.0
2021-12-10 04:00:00,,136.0,,,2257.25,0.0,0.0,,,0.0,0.0,1605.25,1868.75,80.75,,,22.0,0.0,0.0,100.0,,187.0
2021-12-10 05:00:00,,136.0,,,2649.75,0.0,0.0,,,0.0,0.0,1298.25,1835.0,200.0,,,22.0,0.0,0.0,100.0,,177.0
2021-12-10 06:00:00,,136.0,,,2872.5,0.0,0.0,,,0.0,96.75,80.0,1871.75,278.0,,,22.0,0.0,0.0,100.0,,162.0
2021-12-10 07:00:00,,136.0,,,2968.5,0.0,0.0,,,0.0,336.75,0.0,2013.75,365.75,,,22.0,0.0,6.0,100.0,,221.0
2021-12-10 08:00:00,,136.0,,,2961.75,0.0,0.0,,,0.0,1113.75,0.0,2074.75,677.25,,,22.0,0.0,31.0,100.0,,274.0
2021-12-10 09:00:00,,136.0,,,2910.75,0.0,0.0,,,0.0,953.5,0.0,2087.0,664.75,,,22.0,0.0,77.0,100.0,,326.0
2021-12-10 10:00:00,,136.0,,,2665.25,0.0,0.0,,,0.0,690.0,0.0,2036.25,546.0,,,22.0,0.0,126.0,100.0,,515.0
2021-12-10 11:00:00,,136.0,,,2481.0,0.0,0.0,,,0.0,691.5,0.0,2016.75,680.5,,,22.0,0.0,168.0,100.0,,683.0
2021-12-10 12:00:00,,136.0,,,2478.5,0.0,0.0,,,0.0,754.75,0.0,1999.5,629.0,,,22.0,0.0,178.0,100.0,,846.0
2021-12-10 13:00:00,,136.0,,,2502.75,0.0,0.0,,,0.0,673.5,0.0,2019.25,352.25,,,22.0,0.0,151.0,100.0,,1044.0
2021-12-10 14:00:00,,136.0,,,2470.5,0.0,0.0,,,0.0,926.25,0.0,2031.25,273.75,,,22.0,0.0,94.0,100.0,,1370.0
2021-12-10 15:00:00,,136.0,,,2462.25,0.0,0.0,,,0.0,823.0,0.0,2025.5,257.5,,,22.0,0.0,38.0,100.0,,1578.0
2021-12-10 16:00:00,,136.0,,,2436.0,0.0,0.0,,,0.0,1382.75,0.0,2130.25,578.75,,,22.0,0.0,1.0,100.0,,1663.0
2021-12-10 17:00:00,,136.0,,,2414.5,0.0,0.0,,,0.0,1995.0,0.0,2097.25,745.75,,,22.0,0.0,0.0,100.0,,1547.0
2021-12-10 18:00:00,,136.0,,,2394.5,0.0,0.0,,,0.0,1968.25,0.0,2090.75,754.25,,,22.0,0.0,0.0,100.0,,1519.0
2021-12-10 19:00:00,,136.0,,,2405.0,0.0,0.0,,,0.0,1631.5,0.0,2010.5,516.0,,,22.0,0.0,0.0,100.0,,1461.0
2021-12-10 20:00:00,,136.0,,,2424.5,0.0,0.0,,,0.0,789.0,0.0,1962.25,340.25,,,22.0,0.0,0.0,100.0,,1396.0
2021-12-10 21:00:00,,136.0,,,2334.5,0.0,0.0,,,0.0,178.75,0.0,1892.0,157.0,,,22.0,0.0,0.0,100.0,,1371.0
2021-12-10 22:00:00,,136.0,,,2264.75,0.0,0.0,,,0.0,214.0,0.0,1814.5,206.25,,,22.0,0.0,0.0,100.0,,1067.0
2021-12-10 23:00:00,,136.0,,,2105.0,0.0,0.0,,,0.0,0.0,233.5,1854.0,93.0,,,22.0,0.0,0.0,100.0,,668.0
2021-12-11 00:00:00,,140.0,,,2085.0,0.0,0.0,,,0.0,0.0,359.25,1829.25,157.25,,,22.0,0.0,0.0,100.0,,449.0
2021-12-11 01:00:00,,140.0,,,2071.25,0.0,0.0,,,0.0,0.0,403.0,1816.25,116.5,,,22.0,0.0,0.0,100.0,,316.0
2021-12-11 02:00:00,,140.0,,,2050.0,0.0,0.0,,,0.0,0.0,654.5,1819.75,93.0,,,22.0,0.0,0.0,100.0,,192.0
2021-12-11 03:00:00,,140.0,,,2066.25,0.0,0.0,,,0.0,0.0,919.5,1818.25,55.75,,,22.0,0.0,0.0,100.0,,98.0
2021-12-11 04:00:00,,140.0,,,2126.75,0.0,0.0,,,0.0,0.0,1272.25,1846.0,41.25,,,22.0,0.0,0.0,100.0,,24.0
2021-12-11 05:00:00,,140.0,,,2160.75,0.0,0.0,,,0.0,0.0,1028.5,1845.75,64.0,,,22.0,0.0,0.0,100.0,,4.0
2021-12-11 06:00:00,,140.0,,,2224.25,0.0,0.0,,,0.0,0.0,375.75,1884.25,85.75,,,22.0,0.0,0.0,100.0,,4.0
2021-12-11 07:00:00,,140.0,,,2356.25,0.0,0.0,,,0.0,328.75,0.0,1884.25,61.0,,,22.0,0.0,5.0,100.0,,4.0
2021-12-11 08:00:00,,140.0,,,2411.5,0.0,0.0,,,0.0,369.25,0.0,1979.0,185.0,,,22.0,0.0,29.0,100.0,,4.0
2021-12-11 09:00:00,,140.0,,,2433.5,0.0,0.0,,,0.0,637.25,0.0,2028.75,303.75,,,22.0,0.0,60.0,100.0,,11.0
2021-12-11 10:00:00,,140.0,,,2426.0,0.0,0.0,,,0.0,722.0,0.0,2017.75,518.5,,,22.0,0.0,101.0,100.0,,5.0
2021-12-11 11:00:00,,140.0,,,2427.5,0.0,0.0,,,0.0,725.75,0.0,1979.0,468.0,,,22.0,0.0,138.0,100.0,,6.0
2021-12-11 12:00:00,,140.0,,,2445.25,0.0,0.0,,,0.0,518.5,0.0,1947.0,406.25,,,22.0,0.0,154.0,100.0,,19.0
2021-12-11 13:00:00,,140.0,,,2468.25,0.0,0.0,,,0.0,445.25,0.0,1885.25,376.25,,,22.0,0.0,136.0,100.0,,109.0
2021-12-11 14:00:00,,140.0,,,2517.25,0.0,0.0,,,0.0,518.25,0.0,1857.75,107.5,,,22.0,0.0,89.0,100.0,,172.0
2021-12-11 15:00:00,,140.0,,,2506.5,0.0,0.0,,,0.0,533.0,0.0,1890.0,200.5,,,22.0,0.0,36.0,100.0,,270.0
2021-12-11 16:00:00,,140.0,,,2491.25,0.0,0.0,,,0.0,556.25,0.0,2044.75,389.75,,,22.0,0.0,1.0,100.0,,436.0
2021-12-11 17:00:00,,140.0,,,2481.25,0.0,0.0,,,0.0,661.25,0.0,2045.0,528.5,,,22.0,0.0,0.0,100.0,,666.0
2021-12-11 18:00:00,,140.0,,,2494.75,0.0,0.0,,,0.0,714.75,0.0,2042.75,386.25,,,22.0,0.0,0.0,100.0,,840.0
2021-12-11 19:00:00,,140.0,,,2440.25,0.0,0.0,,,0.0,731.0,0.0,1997.5,406.0,,,22.0,0.0,0.0,100.0,,954.0
2021-12-11 20:00:00,,140.0,,,2331.0,0.0,0.0,,,0.0,498.25,0.0,1955.75,295.75,,,22.0,0.0,0.0,100.0,,1356.0
2021-12-11 21:00:00,,140.0,,,2163.75,0.0,0.0,,,0.0,0.0,968.75,1933.5,138.75,,,22.0,0.0,0.0,100.0,,2041.0
2021-12-11 22:00:00,,140.0,,,1747.5,0.0,0.0,,,0.0,0.0,1485.25,1849.0,122.75,,,22.0,0.0,0.0,100.0,,2371.0
2021-12-11 23:00:00,,140.0,,,1252.5,0.0,0.0,,,0.0,0.0,1708.25,1848.0,89.25,,,22.0,0.0,0.0,100.0,,2539.0
2021-12-12 00:00:00,,136.0,,,973.25,0.0,0.0,,,0.0,0.0,1798.75,1800.25,45.5,,,22.0,0.0,0.0,100.0,,2603.0
2021-12-12 01:00:00,,136.0,,,765.0,0.0,0.0,,,0.0,0.0,1747.25,1838.75,63.75,,,22.0,0.0,0.0,100.0,,2424.0
2021-12-12 02:00:00,,136.0,,,766.5,0.0,0.0,,,0.0,0.0,1757.75,1829.75,68.5,,,22.0,0.0,0.0,100.0,,2401.0
2021-12-12 03:00:00,,136.0,,,735.75,0.0,0.0,,,0.0,0.0,1841.0,1838.5,60.5,,,22.0,0.0,0.0,100.0,,2453.0
2021-12-12 04:00:00,,136.0,,,698.75,0.0,0.0,,,0.0,0.0,1871.5,1808.5,51.5,,,22.0,0.0,0.0,100.0,,2470.0
2021-12-12 05:00:00,,136.0,,,717.75,0.0,0.0,,,0.0,0.0,1781.0,1777.25,56.75,,,22.0,0.0,0.0,100.0,,2501.0
2021-12-12 06:00:00,,136.0,,,799.75,0.0,0.0,,,0.0,0.0,1612.25,1798.0,53.0,,,22.0,0.0,0.0,100.0,,2542.0
2021-12-12 07:00:00,,136.0,,,845.75,0.0,0.0,,,0.0,0.0,1593.5,1847.0,63.25,,,22.0,0.0,5.0,100.0,,2480.0
2021-12-12 08:00:00,,136.0,,,895.25,0.0,0.0,,,0.0,0.0,1578.25,1903.25,84.0,,,22.0,0.0,33.0,100.0,,2472.0
2021-12-12 09:00:00,,136.0,,,1250.25,0.0,0.0,,,0.0,0.0,1597.25,1868.0,77.0,,,22.0,0.0,83.0,100.0,,2602.0
2021-12-12 10:00:00,,136.0,,,1536.75,0.0,0.0,,,0.0,0.0,1517.25,1808.25,107.0,,,22.0,0.0,140.0,100.0,,2764.0
2021-12-12 11:00:00,,136.0,,,2040.75,0.0,0.0,,,0.0,0.0,999.25,1747.75,104.5,,,22.0,0.0,184.0,100.0,,2739.0
2021-12-12 12:00:00,,136.0,,,2219.75,0.0,0.0,,,0.0,0.0,248.25,1711.0,146.5,,,22.0,0.0,195.0,100.0,,2651.0
2021-12-12 13:00:00,,136.0,,,2222.25,0.0,0.0,,,0.0,0.0,718.25,1718.75,128.0,,,22.0,0.0,163.0,100.0,,2570.0
2021-12-12 14:00:00,,136.0,,,2230.0,0.0,0.0,,,0.0,0.0,746.5,1709.5,118.75,,,22.0,0.0,103.0,100.0,,2487.0
2021-12-12 15:00:00,,136.0,,,2248.0,0.0,0.0,,,0.0,0.0,245.25,1713.25,146.25,,,22.0,0.0,39.0,100.0,,2490.0
2021-12-12 16:00:00,,136.0,,,2374.5,0.0,0.0,,,0.0,259.25,0.0,1754.25,159.0,,,22.0,0.0,1.0,100.0,,2416.0
2021-12-12 17:00:00,,136.0,,,2412.0,0.0,0.0,,,0.0,328.25,0.0,1808.75,248.5,,,22.0,0.0,0.0,100.0,,2201.0
2021-12-12 18:00:00,,136.0,,,2491.5,0.0,0.0,,,0.0,764.5,0.0,1818.25,614.5,,,22.0,0.0,0.0,100.0,,1863.0
2021-12-12 19:00:00,,137.0,,,2533.75,0.0,0.0,,,0.0,523.5,0.0,1808.0,394.5,,,22.0,0.0,0.0,100.0,,1654.0
2021-12-12 20:00:00,,140.0,,,2358.25,0.0,0.0,,,0.0,458.75,0.0,1717.0,166.25,,,22.0,0.0,0.0,100.0,,1465.0
2021-12-12 21:00:00,,140.0,,,2367.25,0.0,0.0,,,0.0,396.75,0.0,1648.75,148.0,,,22.0,0.0,0.0,100.0,,1081.0
2021-12-12 22:00:00,,140.0,,,2284.25,0.0,0.0,,,0.0,409.25,0.0,1650.5,177.5,,,22.0,0.0,0.0,100.0,,781.0
2021-12-12 23:00:00,,140.0,,,2288.5,0.0,0.0,,,0.0,0.0,1114.5,1689.25,105.25,,,22.0,0.0,0.0,100.0,,687.0
